antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Home_2'}),frozenset({'Home Win'}),0.218247085871012,0.48162787883676844,0.1587948211188642,0.7275919423396784,1.5106931602401512,1.0,0.05368094008850263,1.902925066224047,0.4324284605642784,0.29347745061498326,0.47449323268188975,0.5286481611036806
"frozenset({'Home_3+', 'Away_0'})",frozenset({'Home_Venue'}),0.11265276489331666,0.7174605735489856,0.08845238575404347,0.7851772287862513,1.0943837999380215,1.0,0.007628468441805467,1.3152210301294716,0.09719282427558747,0.11926256254078746,0.23967152509600684,0.45423129485186187
"frozenset({'Home_3+', 'Home Win', 'Away_0'})",frozenset({'Home_Venue'}),0.11265276489331666,0.7174605735489856,0.08845238575404347,0.7851772287862513,1.0943837999380215,1.0,0.007628468441805467,1.3152210301294716,0.09719282427558747,0.11926256254078746,0.23967152509600684,0.45423129485186187
"frozenset({'Home_2', 'Away_0'})",frozenset({'Home_Venue'}),0.0831686363086355,0.7174605735489856,0.06453434437139516,0.775945683802134,1.0815168281148138,1.0,0.004864126864114547,1.2610309466276886,0.08220997756367973,0.08767123287671234,0.206998049751079,0.432946981770642
"frozenset({'Home_2', 'Home Win', 'Away_0'})",frozenset({'Home_Venue'}),0.0831686363086355,0.7174605735489856,0.06453434437139516,0.775945683802134,1.0815168281148138,1.0,0.004864126864114547,1.2610309466276886,0.08220997756367973,0.08767123287671234,0.206998049751079,0.432946981770642
"frozenset({'Home Win', 'Away_0'})",frozenset({'Home_Venue'}),0.306538135764127,0.7174605735489856,0.23579236074698504,0.7692105263157895,1.0721293331992,1.0,0.015863334047017674,1.224230126013517,0.09701573007289857,0.29915054753863474,0.18316011119876766,0.5489295267063543
"frozenset({'Home_3+', 'Home Win'})",frozenset({'Home_Venue'}),0.21211632315572945,0.7174605735489856,0.16125519299802363,0.7602205742536603,1.0595990947532605,1.0,0.009070094127612005,1.1783305659840475,0.07138976983116306,0.20987978371568058,0.15134171270107055,0.49248941912593064
"frozenset({'Home_2', 'Home Win'})",frozenset({'Home_Venue'}),0.1587948211188642,0.7174605735489856,0.12047755414834832,0.7586995173990347,1.0574790383896036,1.0,0.006548530711799436,1.1709028651975193,0.06461536303138933,0.15940868822713203,0.14595819198776128,0.4633108560685302
frozenset({'Away_0'}),frozenset({'Home_Venue'}),0.39353849876981406,0.7174605735489856,0.29839067478723835,0.7582248642000615,1.056817464476733,1.0,0.016042317746240764,1.1686041474703466,0.08864997773029683,0.3672010721199186,0.1442782381316381,0.5870616113219782
frozenset({'Home Win'}),frozenset({'Home_Venue'}),0.48162787883676844,0.7174605735489856,0.36453837776791836,0.7568880328280714,1.054954182477309,1.0,0.018989363580509122,1.162178191957135,0.10049061792354812,0.4368082741288482,0.13954675202089553,0.6324916890022974
